id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
9922;11;2019;2019-12-17 16:25:02.300;0;URL2610535;https://cachan.opendatasoft.com;https://cachan.opendatasoft.com/pages/accueil/;OPENDATASOFT;38;(not available);France;France;FR;cachan.opendatasoft.com;1
8742;11;2019;2019-12-17 15:10:12.697;0;URL6392070;http://caf-data.atlas-forestier.org;http://caf-data.atlas-forestier.org;ARCGIS;29;(not available);United States;United States of America;US;caf-data.atlas-forestier.org;1
9097;11;2019;2019-12-17 15:33:17.670;0;URL1674180;http://caminosescolares-mapasydatos.opendata.arcgis.com;http://caminosescolares-mapasydatos.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;caminosescolares-mapasydatos.opendata.arcgis.com;1
9098;11;2019;2019-12-17 15:33:19.993;0;URL1674181;https://cap-burlingtonvt.opendata.arcgis.com;https://cap-burlingtonvt.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;cap-burlingtonvt.opendata.arcgis.com;1
9100;11;2019;2019-12-17 15:33:27.290;0;URL1674183;http://carpe-worldresources.opendata.arcgis.com;http://carpe-worldresources.opendata.arcgis.com;ARCGIS;279;(not available);United States;United States of America;US;carpe-worldresources.opendata.arcgis.com;1
9099;11;2019;2019-12-17 15:33:24.200;0;URL1674182;https://carpe-worldresources.opendata.arcgis.com;https://carpe-worldresources.opendata.arcgis.com;ARCGIS;279;(not available);United States;United States of America;US;carpe-worldresources.opendata.arcgis.com;2
9101;11;2019;2019-12-17 15:33:29.867;0;URL1674186;http://carreragalban-asociaciongalban.opendata.arcgis.com;http://carreragalban-asociaciongalban.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;carreragalban-asociaciongalban.opendata.arcgis.com;1
8236;11;2019;2019-12-17 14:36:24.723;0;URL3844515;https://catalog-bsp.data.gov;https://catalog-bsp.data.gov/dataset;CKAN;262099;(not available);United States;United States of America;US;catalog-bsp.data.gov;1
8235;11;2019;2019-12-17 14:36:22.170;0;URL3844511;http://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;262099;(not available);United States;United States of America;US;catalog.data.gov;1
8234;11;2019;2019-12-17 14:36:19.940;0;URL3844508;https://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;262099;(not available);United States;United States of America;US;catalog.data.gov;2
