id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
3916;9;2019;2019-10-28 18:21:52.200;0;URL1867584;http://agroclima-murcia.opendata.arcgis.com;http://agroclima-murcia.opendata.arcgis.com;ARCGIS;55;(not available);United States;United States of America;US;agroclima-murcia.opendata.arcgis.com;1
3296;9;2019;2019-10-28 17:42:46.727;0;URL5001502;https://agtransport.usda.gov;https://agtransport.usda.gov;SOCRATA;0;(not available);United States;United States of America;US;agtransport.usda.gov;1
3917;9;2019;2019-10-28 18:21:55.620;0;URL1867586;http://agzone-auburnme.opendata.arcgis.com;http://agzone-auburnme.opendata.arcgis.com;ARCGIS;263;(not available);United States;United States of America;US;agzone-auburnme.opendata.arcgis.com;1
3712;9;2019;2019-10-28 18:08:22.580;0;URL7369516;https://americansamoa-data.sprep.org;https://americansamoa-data.sprep.org;DKAN;144;(not available);Australia;Australia;AU;americansamoa-data.sprep.org;1
4935;9;2019;2019-10-28 19:25:58.813;0;URL1113655;https://amopen.amo.on.ca;https://amopen.amo.on.ca;SOCRATA;26;Canada;United States;Canada;CA;amopen.amo.on.ca;1
2864;9;2019;2019-10-28 17:18:58.130;0;URL3660304;https://analisis.datosabiertos.jcyl.es;https://analisis.datosabiertos.jcyl.es/pages/home/;OPENDATASOFT;103;Spain;Germany;Spain;ES;analisis.datosabiertos.jcyl.es;1
2765;9;2019;2019-10-28 17:12:40.367;0;URL111336;http://andino.pilar.gov.ar;http://andino.pilar.gov.ar;CKAN;103;Argentina;Argentina;Argentina;AR;andino.pilar.gov.ar;1
4802;9;2019;2019-10-28 19:16:57.653;0;URL2829872;https://angersloiremetropole.opendatasoft.com;https://angersloiremetropole.opendatasoft.com/pages/home/;OPENDATASOFT;109;(not available);France;France;FR;angersloiremetropole.opendatasoft.com;1
3300;9;2019;2019-10-28 17:42:59.290;0;URL5094147;http://anrgeodata.vermont.gov;http://anrgeodata.vermont.gov;ARCGIS;186;(not available);United States;United States of America;US;anrgeodata.vermont.gov;1
3051;9;2019;2019-10-28 17:29:54.040;0;URL3873203;https://apd-data.albanyny.gov;https://apd-data.albanyny.gov;SOCRATA;17;(not available);United States;United States of America;US;apd-data.albanyny.gov;1
3314;9;2019;2019-10-28 17:44:15.330;0;URL5169525;http://www.apdkritis.gov.gr;http://www.apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;1
3313;9;2019;2019-10-28 17:44:07.157;0;URL5169524;http://apdkritis.gov.gr;http://apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;2
3312;9;2019;2019-10-28 17:43:58.650;0;URL5169523;https://www.apdkritis.gov.gr;https://www.apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;3
3311;9;2019;2019-10-28 17:43:48.760;0;URL5169522;https://apdkritis.gov.gr;https://apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;4
4803;9;2019;2019-10-28 19:17:00.410;0;URL2829886;https://api-agro.opendatasoft.com;https://api-agro.opendatasoft.com/pages/lancement-de-la-v2/;OPENDATASOFT;73;(not available);Ireland;Ireland;IE;api-agro.opendatasoft.com;1
3413;9;2019;2019-10-28 17:50:40.933;0;URL5673824;https://api-lab-trone-stif.opendata.stif.info;https://api-lab-trone-stif.opendata.stif.info/pages/api-test-temps-reel/;OPENDATASOFT;0;(not available);Ireland;Ireland;IE;api-lab-trone-stif.opendata.stif.info;1
3919;9;2019;2019-10-28 18:22:23.783;0;URL1867590;https://arc-garc.opendata.arcgis.com;https://arc-garc.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;arc-garc.opendata.arcgis.com;1
3918;9;2019;2019-10-28 18:22:12.513;0;URL1867589;http://arc-garc.opendata.arcgis.com;https://arc-garc.opendata.arcgis.com/;ARCGIS;20;(not available);United States;United States of America;US;arc-garc.opendata.arcgis.com;2
3921;9;2019;2019-10-28 18:22:28.823;0;URL1867597;https://arctic-nga.opendata.arcgis.com;https://arctic-nga.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;arctic-nga.opendata.arcgis.com;1
3920;9;2019;2019-10-28 18:22:26.367;0;URL1867595;http://arctic-nga.opendata.arcgis.com;https://arctic-nga.opendata.arcgis.com/;ARCGIS;-1;(not available);United States;United States of America;US;arctic-nga.opendata.arcgis.com;2
3922;9;2019;2019-10-28 18:22:32.277;0;URL1867599;http://atlas-acsqhc.opendata.arcgis.com;http://atlas-acsqhc.opendata.arcgis.com;ARCGIS;62;(not available);United States;United States of America;US;atlas-acsqhc.opendata.arcgis.com;1
3924;9;2019;2019-10-28 18:22:38.723;0;URL1867604;https://atlas-dwr.opendata.arcgis.com;https://atlas-dwr.opendata.arcgis.com;ARCGIS;48;(not available);United States;United States of America;US;atlas-dwr.opendata.arcgis.com;1
3923;9;2019;2019-10-28 18:22:35.623;0;URL1867601;http://atlas-dwr.opendata.arcgis.com;http://atlas-dwr.opendata.arcgis.com;ARCGIS;48;(not available);United States;United States of America;US;atlas-dwr.opendata.arcgis.com;2
3925;9;2019;2019-10-28 18:22:41.760;0;URL1867608;http://auditor-fca.opendata.arcgis.com;http://auditor-fca.opendata.arcgis.com;ARCGIS;43;(not available);United States;United States of America;US;auditor-fca.opendata.arcgis.com;1
4804;9;2019;2019-10-28 19:17:02.913;0;URL2829890;https://australiademo.opendatasoft.com;https://australiademo.opendatasoft.com/pages/home/;OPENDATASOFT;25;(not available);United States;United States of America;US;australiademo.opendatasoft.com;1
2902;9;2019;2019-10-28 17:21:03.300;0;URL3710364;https://avoindata.ouka.fi;https://avoindata.ouka.fi;CKAN;41;Finland;Finland;Finland;FI;avoindata.ouka.fi;1
2901;9;2019;2019-10-28 17:21:00.333;0;URL3710363;http://avoindata.ouka.fi;https://avoindata.ouka.fi/;CKAN;41;Finland;Finland;Finland;FI;avoindata.ouka.fi;2
3926;9;2019;2019-10-28 18:22:46.103;0;URL1867609;http://azgeo-azland.opendata.arcgis.com;http://azgeo-azland.opendata.arcgis.com;ARCGIS;29;(not available);United States;United States of America;US;azgeo-azland.opendata.arcgis.com;1
3928;9;2019;2019-10-28 18:22:51.167;0;URL1867612;https://bakersfielddatalibrary-cob.opendata.arcgis.com;https://bakersfielddatalibrary-cob.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;bakersfielddatalibrary-cob.opendata.arcgis.com;1
3927;9;2019;2019-10-28 18:22:48.690;0;URL1867611;http://bakersfielddatalibrary-cob.opendata.arcgis.com;https://bakersfielddatalibrary-cob.opendata.arcgis.com/;ARCGIS;-1;(not available);United States;United States of America;US;bakersfielddatalibrary-cob.opendata.arcgis.com;2
3929;9;2019;2019-10-28 18:22:54.333;0;URL1867616;http://beaumont-bmmaps.opendata.arcgis.com;http://beaumont-bmmaps.opendata.arcgis.com;ARCGIS;10;(not available);United States;United States of America;US;beaumont-bmmaps.opendata.arcgis.com;1
3930;9;2019;2019-10-28 18:22:57.733;0;URL1867619;http://belfort-cab.opendata.arcgis.com;http://belfort-cab.opendata.arcgis.com;ARCGIS;9;(not available);United States;United States of America;US;belfort-cab.opendata.arcgis.com;1
4955;9;2019;2019-10-28 19:27:04.823;0;URL3129878;https://bellevue.data.socrata.com;https://bellevue.data.socrata.com;SOCRATA;22;(not available);United States;United States of America;US;bellevue.data.socrata.com;1
3932;9;2019;2019-10-28 18:23:07.780;0;URL1867623;https://beta-dcgis.opendata.arcgis.com;https://beta-dcgis.opendata.arcgis.com;ARCGIS;1174;(not available);United States;United States of America;US;beta-dcgis.opendata.arcgis.com;1
3931;9;2019;2019-10-28 18:23:02.783;0;URL1867622;http://beta-dcgis.opendata.arcgis.com;https://beta-dcgis.opendata.arcgis.com/;ARCGIS;1174;(not available);United States;United States of America;US;beta-dcgis.opendata.arcgis.com;2
3933;9;2019;2019-10-28 18:23:11.297;0;URL1867624;http://beta-gfw.opendata.arcgis.com;http://beta-gfw.opendata.arcgis.com;ARCGIS;133;(not available);United States;United States of America;US;beta-gfw.opendata.arcgis.com;1
3934;9;2019;2019-10-28 18:23:15.393;0;URL1867627;http://beta-lincolnne.opendata.arcgis.com;http://beta-lincolnne.opendata.arcgis.com;ARCGIS;109;(not available);United States;United States of America;US;beta-lincolnne.opendata.arcgis.com;1
2773;9;2019;2019-10-28 22:54:39.700;0;URL1185350;https://beta.datos.gob.cl;https://beta.datos.gob.cl/home;JUNAR;5035;Chile;United States;Chile;CL;beta.datos.gob.cl;1
3935;9;2019;2019-10-28 18:23:19.010;0;URL1867630;https://bight-sccwrp.opendata.arcgis.com;https://bight-sccwrp.opendata.arcgis.com;ARCGIS;28;(not available);United States;United States of America;US;bight-sccwrp.opendata.arcgis.com;1
4807;9;2019;2019-10-28 19:17:11.297;0;URL2829913;https://bleublancrousse.opendatasoft.com:443;https://bleublancrousse.opendatasoft.com:443/explore/;OPENDATASOFT;4;(not available);(not available);(not available);00;bleublancrousse.opendatasoft.com:443;1
4806;9;2019;2019-10-28 19:17:08.703;0;URL2829910;http://bleublancrousse.opendatasoft.com;https://bleublancrousse.opendatasoft.com:443/explore/;OPENDATASOFT;4;(not available);Ireland;Ireland;IE;bleublancrousse.opendatasoft.com;2
4805;9;2019;2019-10-28 19:17:05.697;0;URL2829906;https://bleublancrousse.opendatasoft.com;https://bleublancrousse.opendatasoft.com/explore/;OPENDATASOFT;4;(not available);Ireland;Ireland;IE;bleublancrousse.opendatasoft.com;3
3936;9;2019;2019-10-28 18:23:21.557;0;URL1867632;https://bocc-transportation-dougco.opendata.arcgis.com;https://bocc-transportation-dougco.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;bocc-transportation-dougco.opendata.arcgis.com;1
4808;9;2019;2019-10-28 19:17:13.767;0;URL2829914;https://bogota-laburbano.opendatasoft.com;https://bogota-laburbano.opendatasoft.com/pages/home/;OPENDATASOFT;211;(not available);United States;United States of America;US;bogota-laburbano.opendatasoft.com;1
4809;9;2019;2019-10-28 19:17:16.207;0;URL2829922;https://boston.opendatasoft.com;https://boston.opendatasoft.com/page/home/;OPENDATASOFT;77;(not available);United States;United States of America;US;boston.opendatasoft.com;1
3937;9;2019;2019-10-28 18:23:24.847;0;URL1867635;http://bostonopendata-boston.opendata.arcgis.com;http://bostonopendata-boston.opendata.arcgis.com;ARCGIS;78;(not available);United States;United States of America;US;bostonopendata-boston.opendata.arcgis.com;1
3574;9;2019;2019-10-28 18:00:48.607;0;URL722487;http://bot.goiania.go.gov.br;http://bot.goiania.go.gov.br;CKAN;28;Brazil;Brazil;Brazil;BR;bot.goiania.go.gov.br;1
4810;9;2019;2019-10-28 19:17:18.950;0;URL2829937;https://bpce.opendatasoft.com;https://bpce.opendatasoft.com/pages/home/;OPENDATASOFT;116;(not available);France;France;FR;bpce.opendatasoft.com;1
4811;9;2019;2019-10-28 19:17:21.703;0;URL2829954;https://breizh-sba.opendatasoft.com;https://breizh-sba.opendatasoft.com/page/home/;OPENDATASOFT;14;(not available);Ireland;Ireland;IE;breizh-sba.opendatasoft.com;1
4812;9;2019;2019-10-28 19:17:24.603;0;URL2829966;https://bristol.opendatasoft.com;https://bristol.opendatasoft.com/pages/homepage/;OPENDATASOFT;168;(not available);Germany;Germany;DE;bristol.opendatasoft.com;1
4813;9;2019;2019-10-28 19:17:27.343;0;URL2829983;https://bruxellesdata.opendatasoft.com;https://bruxellesdata.opendatasoft.com/page/home/;OPENDATASOFT;548;(not available);Ireland;Ireland;IE;bruxellesdata.opendatasoft.com;1
3083;9;2019;2019-10-28 17:31:34.980;0;URL4006369;https://bythenumbers.sco.ca.gov;https://bythenumbers.sco.ca.gov;SOCRATA;43;(not available);United States;United States of America;US;bythenumbers.sco.ca.gov;1
3082;9;2019;2019-10-28 17:31:32.457;0;URL4006368;https://www.bythenumbers.sco.ca.gov;https://www.bythenumbers.sco.ca.gov;SOCRATA;43;(not available);United States;United States of America;US;bythenumbers.sco.ca.gov;2
3938;9;2019;2019-10-28 18:23:28.167;0;URL1867637;http://cabarrus-county-america-thrives-here-cabarrus.opendata.arcgis.com;https://cabarrus-county-america-thrives-here-cabarrus.opendata.arcgis.com/;ARCGIS;84;(not available);United States;United States of America;US;cabarrus-county-america-thrives-here-cabarrus.opendata.arcgis.com;1
3939;9;2019;2019-10-28 18:23:30.750;0;URL1867641;https://campbellcreek-calfire-forestry.opendata.arcgis.com;https://campbellcreek-calfire-forestry.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;campbellcreek-calfire-forestry.opendata.arcgis.com;1
3940;9;2019;2019-10-28 18:23:34.217;0;URL1867643;http://canterburymaps-ecan.opendata.arcgis.com;http://canterburymaps-ecan.opendata.arcgis.com;ARCGIS;409;(not available);United States;United States of America;US;canterburymaps-ecan.opendata.arcgis.com;1
4814;9;2019;2019-10-28 19:17:29.813;0;URL2829996;https://cap-collectif.opendatasoft.com;https://cap-collectif.opendatasoft.com/pages/home/;OPENDATASOFT;38;(not available);United States;United States of America;US;cap-collectif.opendatasoft.com;1
3941;9;2019;2019-10-28 18:23:37.807;0;URL1867644;https://carpe-worldresources.opendata.arcgis.com;https://carpe-worldresources.opendata.arcgis.com;ARCGIS;279;(not available);United States;United States of America;US;carpe-worldresources.opendata.arcgis.com;1
3942;9;2019;2019-10-28 18:23:40.327;0;URL1867645;https://carreragalban-asociaciongalban.opendata.arcgis.com;https://carreragalban-asociaciongalban.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;carreragalban-asociaciongalban.opendata.arcgis.com;1
3119;9;2019;2019-10-28 17:33:20.537;0;URL4084121;http://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251670;(not available);United States;United States of America;US;catalog.data.gov;1
3118;9;2019;2019-10-28 17:33:18.133;0;URL4084117;https://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251670;(not available);United States;United States of America;US;catalog.data.gov;2
3817;9;2019;2019-10-28 18:15:29.150;0;URL7930481;http://catalog.industrie.gov.tn;http://catalog.industrie.gov.tn;CKAN;232;Tunisia;Tunisia;Tunisia;TN;catalog.industrie.gov.tn;1
2724;9;2019;2019-10-28 17:08:42.153;0;URL50312;http://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar/;CKAN;65;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;1
2723;9;2019;2019-10-28 17:08:38.687;0;URL50304;https://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar;CKAN;65;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;2
2760;9;2019;2019-10-28 17:12:12.200;0;URL103591;http://catalogo.datos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar/;CKAN;598;Argentina;Argentina;Argentina;AR;catalogo.datos.laplata.gov.ar;1
2840;9;2019;2019-10-28 17:17:16.530;0;URL3576554;http://catalogo.datosabiertos.gob.ec;http://catalogo.datosabiertos.gob.ec;CKAN;128;Ecuador;Ecuador;Ecuador;EC;catalogo.datosabiertos.gob.ec;1
3849;9;2019;2019-10-28 18:17:42.583;0;URL996332;http://catalogo.governoaberto.sp.gov.br;http://catalogo.governoaberto.sp.gov.br;CKAN;482;Brazil;Brazil;Brazil;BR;catalogo.governoaberto.sp.gov.br;1
3909;9;2019;2019-10-28 18:21:25.687;0;URL8716401;http://catalogodatos.gub.uy;https://catalogodatos.gub.uy/;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;1
3908;9;2019;2019-10-28 18:21:21.810;0;URL8716400;https://catalogodatos.gub.uy;https://catalogodatos.gub.uy;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;2
3907;9;2019;2019-10-28 18:21:17.757;0;URL8716399;https://www.catalogodatos.gub.uy;https://www.catalogodatos.gub.uy;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;3
2759;9;2019;2019-10-28 17:12:08.253;0;URL103530;https://catalogodatos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar;CKAN;598;Argentina;Argentina;Argentina;AR;catalogodatos.laplata.gov.ar;1
2758;9;2019;2019-10-28 17:12:04.983;0;URL103529;http://catalogodatos.laplata.gov.ar;https://catalogodatos.laplata.gov.ar/;CKAN;598;Argentina;Argentina;Argentina;AR;catalogodatos.laplata.gov.ar;2
3847;9;2019;2019-10-28 18:17:36.050;0;URL986778;http://www.catalogodesistemas.sp.gov.br;http://www.catalogodesistemas.sp.gov.br;CKAN;482;Brazil;Brazil;Brazil;BR;catalogodesistemas.sp.gov.br;1
3943;9;2019;2019-10-28 18:23:44.180;0;URL1867648;http://catalogue-fr-saintjohn.opendata.arcgis.com;http://catalogue-fr-saintjohn.opendata.arcgis.com;ARCGIS;588;(not available);United States;United States of America;US;catalogue-fr-saintjohn.opendata.arcgis.com;1
3945;9;2019;2019-10-28 18:23:50.403;0;URL1867651;http://catalogue-hrm.opendata.arcgis.com;http://catalogue-hrm.opendata.arcgis.com;ARCGIS;86;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;1
3944;9;2019;2019-10-28 18:23:47.287;0;URL1867650;https://catalogue-hrm.opendata.arcgis.com;https://catalogue-hrm.opendata.arcgis.com;ARCGIS;86;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;2
3946;9;2019;2019-10-28 18:23:54.820;0;URL1867652;http://catalogue-moncton.opendata.arcgis.com;http://catalogue-moncton.opendata.arcgis.com;ARCGIS;2720;(not available);United States;United States of America;US;catalogue-moncton.opendata.arcgis.com;1
3947;9;2019;2019-10-28 18:23:58.763;0;URL1867654;http://catalogue-saintjohn.opendata.arcgis.com;http://catalogue-saintjohn.opendata.arcgis.com;ARCGIS;588;(not available);United States;United States of America;US;catalogue-saintjohn.opendata.arcgis.com;1
4911;9;2019;2019-10-28 19:24:23.777;0;URL1087482;http://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2926;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;1
4910;9;2019;2019-10-28 19:24:21.023;0;URL1087480;https://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2926;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;2
3584;9;2019;2019-10-28 18:01:31.430;0;URL6601154;https://catalogue.data.govt.nz;https://catalogue.data.govt.nz/dataset;CKAN;8505;New Zealand;United States;New Zealand;NZ;catalogue.data.govt.nz;1
4724;9;2019;2019-10-28 19:11:40.247;0;URL439994;http://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1793;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;1
4723;9;2019;2019-10-28 19:11:36.440;0;URL439968;https://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au;CKAN;1793;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;2
3948;9;2019;2019-10-28 18:24:03.037;0;URL1867656;http://cataloguefr-moncton.opendata.arcgis.com;http://cataloguefr-moncton.opendata.arcgis.com;ARCGIS;2721;(not available);United States;United States of America;US;cataloguefr-moncton.opendata.arcgis.com;1
3415;9;2019;2019-10-28 17:50:46.353;0;URL5684809;https://cc-p-opendatadenmark.ckan.io;https://cc-p-opendatadenmark.ckan.io;CKAN;1000;British Indian Ocean Territory;United Kingdom;British Indian Ocean Territory;IO;cc-p-opendatadenmark.ckan.io;1
3949;9;2019;2019-10-28 18:24:06.057;0;URL1867659;http://ccgbcodni-cbcni.opendata.arcgis.com;http://ccgbcodni-cbcni.opendata.arcgis.com;ARCGIS;46;(not available);United States;United States of America;US;ccgbcodni-cbcni.opendata.arcgis.com;1
3951;9;2019;2019-10-28 18:24:12.640;0;URL1867662;https://cecgis-caenergy.opendata.arcgis.com;https://cecgis-caenergy.opendata.arcgis.com;ARCGIS;83;(not available);United States;United States of America;US;cecgis-caenergy.opendata.arcgis.com;1
3950;9;2019;2019-10-28 18:24:09.393;0;URL1867661;http://cecgis-caenergy.opendata.arcgis.com;https://cecgis-caenergy.opendata.arcgis.com/;ARCGIS;83;(not available);United States;United States of America;US;cecgis-caenergy.opendata.arcgis.com;2
3952;9;2019;2019-10-28 18:24:15.023;0;URL1867664;http://census-dcdev.opendata.arcgis.com;http://census-dcdev.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;census-dcdev.opendata.arcgis.com;1
3107;9;2019;2019-10-28 17:32:42.240;0;URL4062716;https://census.data.commerce.gov;https://census.data.commerce.gov;SOCRATA;0;(not available);United States;United States of America;US;census.data.commerce.gov;1
3237;9;2019;2019-10-28 17:39:50.583;0;URL4700441;https://census2020.newhavenct.gov;https://census2020.newhavenct.gov;ARCGIS;2;(not available);United States;United States of America;US;census2020.newhavenct.gov;1
3236;9;2019;2019-10-28 17:39:47.550;0;URL4700440;http://census2020.newhavenct.gov;https://census2020.newhavenct.gov/;ARCGIS;2;(not available);United States;United States of America;US;census2020.newhavenct.gov;2
3953;9;2019;2019-10-28 18:24:18.020;0;URL1867665;http://central-sinfra.opendata.arcgis.com;http://central-sinfra.opendata.arcgis.com;ARCGIS;4;(not available);United States;United States of America;US;central-sinfra.opendata.arcgis.com;1
3601;9;2019;2019-10-28 18:02:27.767;0;URL6741614;https://www.chapelhillopendata.org:443;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);(not available);(not available);00;chapelhillopendata.org:443;1
3600;9;2019;2019-10-28 18:02:25.417;0;URL6741601;https://www.chapelhillopendata.org;https://www.chapelhillopendata.org/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;2
3599;9;2019;2019-10-28 18:02:22.907;0;URL6741600;http://www.chapelhillopendata.org;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;3
3604;9;2019;2019-10-28 18:02:37.107;0;URL6742369;https://www.chattadata.org;https://www.chattadata.org;SOCRATA;52;(not available);United States;United States of America;US;chattadata.org;1
3076;9;2019;2019-10-28 17:31:12.033;0;URL3980922;https://chhs.data.ca.gov;https://data.chhs.ca.gov/;CKAN;358;(not available);United States;United States of America;US;chhs.data.ca.gov;1
3955;9;2019;2019-10-28 18:24:26.210;0;URL1867674;http://chicagosmartlighting-chicago.opendata.arcgis.com;http://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;1
3954;9;2019;2019-10-28 18:24:23.783;0;URL1867673;https://chicagosmartlighting-chicago.opendata.arcgis.com;https://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;2
3088;9;2019;2019-10-28 17:31:48.943;0;URL4034825;https://chronicdata.cdc.gov;https://chronicdata.cdc.gov;SOCRATA;114;(not available);United States;United States of America;US;chronicdata.cdc.gov;1
3956;9;2019;2019-10-28 18:24:29.360;0;URL1867676;http://cie-sigalcmzl.opendata.arcgis.com;http://cie-sigalcmzl.opendata.arcgis.com;ARCGIS;212;(not available);United States;United States of America;US;cie-sigalcmzl.opendata.arcgis.com;1
3957;9;2019;2019-10-28 18:24:32.943;0;URL1867679;http://city-oshawa.opendata.arcgis.com;http://city-oshawa.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;city-oshawa.opendata.arcgis.com;1
3958;9;2019;2019-10-28 18:24:36.437;0;URL1867681;https://city-salem.opendata.arcgis.com;https://city-salem.opendata.arcgis.com;ARCGIS;91;(not available);United States;United States of America;US;city-salem.opendata.arcgis.com;1
3959;9;2019;2019-10-28 18:24:39.773;0;URL1867682;http://city-tampa.opendata.arcgis.com;http://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;1
3961;9;2019;2019-10-28 18:24:46.363;0;URL1867685;https://cityofalexandria-alexgis.opendata.arcgis.com;https://cityofalexandria-alexgis.opendata.arcgis.com;ARCGIS;79;(not available);United States;United States of America;US;cityofalexandria-alexgis.opendata.arcgis.com;1
3960;9;2019;2019-10-28 18:24:43.227;0;URL1867684;http://cityofalexandria-alexgis.opendata.arcgis.com;https://cityofalexandria-alexgis.opendata.arcgis.com/;ARCGIS;79;(not available);United States;United States of America;US;cityofalexandria-alexgis.opendata.arcgis.com;2
4815;9;2019;2019-10-28 19:17:32.310;0;URL2830007;https://cityofsalinas.opendatasoft.com;https://cityofsalinas.opendatasoft.com/pages/homepage/;OPENDATASOFT;108;(not available);United States;United States of America;US;cityofsalinas.opendatasoft.com;1
4747;9;2019;2019-10-28 19:12:56.490;0;URL1999569;http://www.civicdata.com;http://www.civicdata.com;CKAN;445;(not available);United States;United States of America;US;civicdata.com;1
