id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
6537;10;2019;2019-11-14 15:38:14.247;0;URL1806216;http://bakersfielddatalibrary-cob.opendata.arcgis.com;https://bakersfielddatalibrary-cob.opendata.arcgis.com/;ARCGIS;-1;(not available);United States;United States of America;US;bakersfielddatalibrary-cob.opendata.arcgis.com;2
6540;10;2019;2019-11-14 15:38:23.870;0;URL1806221;https://becq-dcrm.opendata.arcgis.com;https://becq-dcrm.opendata.arcgis.com;ARCGIS;39;(not available);United States;United States of America;US;becq-dcrm.opendata.arcgis.com;1
6539;10;2019;2019-11-14 15:38:20.883;0;URL1806220;http://becq-dcrm.opendata.arcgis.com;https://becq-dcrm.opendata.arcgis.com/;ARCGIS;39;(not available);United States;United States of America;US;becq-dcrm.opendata.arcgis.com;2
7543;10;2019;2019-11-14 16:37:57.970;0;URL3166444;https://bellevue.data.socrata.com;https://bellevue.data.socrata.com;SOCRATA;22;(not available);(not available);(not available);00;bellevue.data.socrata.com;1
6541;10;2019;2019-11-14 15:38:27.040;0;URL1806224;http://beta-adec.opendata.arcgis.com;http://beta-adec.opendata.arcgis.com;ARCGIS;7;(not available);United States;United States of America;US;beta-adec.opendata.arcgis.com;1
6542;10;2019;2019-11-14 15:38:30.960;0;URL1806226;http://beta-gfw.opendata.arcgis.com;http://beta-gfw.opendata.arcgis.com;ARCGIS;133;(not available);United States;United States of America;US;beta-gfw.opendata.arcgis.com;1
6543;10;2019;2019-11-14 15:38:34.877;0;URL1806228;http://beta-lincolnne.opendata.arcgis.com;http://beta-lincolnne.opendata.arcgis.com;ARCGIS;109;(not available);United States;United States of America;US;beta-lincolnne.opendata.arcgis.com;1
5601;10;2019;2019-11-14 14:40:10.097;0;URL4206506;https://bis.data.commerce.gov;https://bis.data.commerce.gov;SOCRATA;0;(not available);United States;United States of America;US;bis.data.commerce.gov;1
6545;10;2019;2019-11-14 15:38:40.060;0;URL1806231;https://bocc-transportation-dougco.opendata.arcgis.com;https://bocc-transportation-dougco.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;bocc-transportation-dougco.opendata.arcgis.com;1
6544;10;2019;2019-11-14 15:38:37.640;0;URL1806230;http://bocc-transportation-dougco.opendata.arcgis.com;https://bocc-transportation-dougco.opendata.arcgis.com/;ARCGIS;-1;(not available);United States;United States of America;US;bocc-transportation-dougco.opendata.arcgis.com;2
7362;10;2019;2019-11-14 16:28:31.013;0;URL2831520;https://bogota-laburbano.opendatasoft.com;https://bogota-laburbano.opendatasoft.com/pages/home/;OPENDATASOFT;211;(not available);United States;United States of America;US;bogota-laburbano.opendatasoft.com;1
7363;10;2019;2019-11-14 16:28:33.427;0;URL2831536;https://boston.opendatasoft.com;https://boston.opendatasoft.com/page/home/;OPENDATASOFT;77;(not available);United States;United States of America;US;boston.opendatasoft.com;1
6546;10;2019;2019-11-14 15:38:43.413;0;URL1806236;http://bostonopendata-boston.opendata.arcgis.com;http://bostonopendata-boston.opendata.arcgis.com;ARCGIS;77;(not available);United States;United States of America;US;bostonopendata-boston.opendata.arcgis.com;1
7366;10;2019;2019-11-14 16:28:42.060;0;URL2831558;https://bpce.opendatasoft.com:443;https://bpce.opendatasoft.com:443/pages/home/;OPENDATASOFT;117;(not available);(not available);(not available);00;bpce.opendatasoft.com:443;1
7365;10;2019;2019-11-14 16:28:39.510;0;URL2831547;https://bpce.opendatasoft.com;https://bpce.opendatasoft.com/pages/home/;OPENDATASOFT;117;(not available);France;France;FR;bpce.opendatasoft.com;2
7364;10;2019;2019-11-14 16:28:36.787;0;URL2831546;http://bpce.opendatasoft.com;https://bpce.opendatasoft.com:443/pages/home/;OPENDATASOFT;117;(not available);France;France;FR;bpce.opendatasoft.com;3
7367;10;2019;2019-11-14 16:28:44.693;0;URL2831563;https://breizh-sba.opendatasoft.com;https://breizh-sba.opendatasoft.com/page/home/;OPENDATASOFT;14;(not available);Ireland;Ireland;IE;breizh-sba.opendatasoft.com;1
7368;10;2019;2019-11-14 16:28:47.393;0;URL2831578;https://bristol.opendatasoft.com;https://bristol.opendatasoft.com/pages/homepage/;OPENDATASOFT;165;(not available);Germany;Germany;DE;bristol.opendatasoft.com;1
7369;10;2019;2019-11-14 16:28:49.997;0;URL2831584;https://bruxellesdata.opendatasoft.com;https://bruxellesdata.opendatasoft.com/page/home/;OPENDATASOFT;541;(not available);Ireland;Ireland;IE;bruxellesdata.opendatasoft.com;1
6265;10;2019;2019-11-14 15:20:32.347;0;URL7465204;http://buildingamerica.openei.org;http://buildingamerica.openei.org;CKAN;1047;(not available);United States;United States of America;US;buildingamerica.openei.org;1
5580;10;2019;2019-11-14 14:39:05.340;0;URL4156028;https://bythenumbers.sco.ca.gov;https://bythenumbers.sco.ca.gov;SOCRATA;44;(not available);(not available);(not available);00;bythenumbers.sco.ca.gov;1
6151;10;2019;2019-11-14 15:14:17.220;0;URL7012950;http://caf-data.atlas-forestier.org;http://caf-data.atlas-forestier.org;ARCGIS;29;(not available);United States;United States of America;US;caf-data.atlas-forestier.org;1
6547;10;2019;2019-11-14 15:38:46.763;0;URL1806238;https://canterburymaps-ecan.opendata.arcgis.com;https://canterburymaps-ecan.opendata.arcgis.com;ARCGIS;412;(not available);United States;United States of America;US;canterburymaps-ecan.opendata.arcgis.com;1
7370;10;2019;2019-11-14 16:28:52.383;0;URL2831598;https://cap-collectif.opendatasoft.com;https://cap-collectif.opendatasoft.com/pages/home/;OPENDATASOFT;38;(not available);United States;United States of America;US;cap-collectif.opendatasoft.com;1
5625;10;2019;2019-11-14 14:41:21.130;0;URL4229489;http://catalog-bsp.data.gov;https://catalog-bsp.data.gov/dataset;CKAN;251766;(not available);United States;United States of America;US;catalog-bsp.data.gov;1
5624;10;2019;2019-11-14 14:41:18.840;0;URL4229488;https://catalog-bsp.data.gov;https://catalog-bsp.data.gov/dataset;CKAN;251766;(not available);United States;United States of America;US;catalog-bsp.data.gov;2
5623;10;2019;2019-11-14 14:41:16.403;0;URL4229185;http://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251766;(not available);United States;United States of America;US;catalog.data.gov;1
5622;10;2019;2019-11-14 14:41:14.170;0;URL4229181;https://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251766;(not available);United States;United States of America;US;catalog.data.gov;2
6463;10;2019;2019-11-14 15:33:24.447;0;URL8923205;http://catalog.data.ug;http://catalog.data.ug;CKAN;441;Uganda;(not available);Uganda;UG;catalog.data.ug;1
5233;10;2019;2019-11-14 14:17:36.813;0;URL50872;http://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar/;CKAN;67;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;1
5232;10;2019;2019-11-14 14:17:33.603;0;URL50871;https://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar;CKAN;67;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;2
5337;10;2019;2019-11-14 14:25:05.790;0;URL3661237;http://catalogo.datosabiertos.gob.ec;http://catalogo.datosabiertos.gob.ec;CKAN;128;Ecuador;Ecuador;Ecuador;EC;catalogo.datosabiertos.gob.ec;1
6142;10;2019;2019-11-14 15:13:46.687;0;URL855863;http://catalogo.governoaberto.sp.gov.br;http://catalogo.governoaberto.sp.gov.br;CKAN;482;Brazil;Brazil;Brazil;BR;catalogo.governoaberto.sp.gov.br;1
6511;10;2019;2019-11-14 15:36:13.067;0;URL9331418;https://www.catalogodatos.gub.uy;https://www.catalogodatos.gub.uy;CKAN;2194;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;1
6510;10;2019;2019-11-14 15:36:09.390;0;URL9331377;https://catalogodatos.gub.uy;https://catalogodatos.gub.uy;CKAN;2194;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;2
6548;10;2019;2019-11-14 15:38:53.320;0;URL1806241;http://catalogue-fr-saintjohn.opendata.arcgis.com;http://catalogue-fr-saintjohn.opendata.arcgis.com;ARCGIS;574;(not available);United States;United States of America;US;catalogue-fr-saintjohn.opendata.arcgis.com;1
6549;10;2019;2019-11-14 15:38:56.627;0;URL1806243;http://catalogue-hrm.opendata.arcgis.com;http://catalogue-hrm.opendata.arcgis.com;ARCGIS;89;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;1
6550;10;2019;2019-11-14 15:39:00.750;0;URL1806245;http://catalogue-moncton.opendata.arcgis.com;http://catalogue-moncton.opendata.arcgis.com;ARCGIS;2753;(not available);United States;United States of America;US;catalogue-moncton.opendata.arcgis.com;1
6551;10;2019;2019-11-14 15:39:04.903;0;URL1806247;http://catalogue-saintjohn.opendata.arcgis.com;http://catalogue-saintjohn.opendata.arcgis.com;ARCGIS;574;(not available);United States;United States of America;US;catalogue-saintjohn.opendata.arcgis.com;1
7292;10;2019;2019-11-14 16:24:52.423;0;URL465255;http://catalogue.beta.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1796;Australia;Australia;Australia;AU;catalogue.beta.data.wa.gov.au;1
6443;10;2019;2019-11-14 15:32:12.737;0;URL918697;http://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2940;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;1
6442;10;2019;2019-11-14 15:32:10.173;0;URL918475;https://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2940;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;2
6133;10;2019;2019-11-14 15:13:10.743;0;URL6926827;https://catalogue.data.govt.nz;https://catalogue.data.govt.nz/dataset;CKAN;8525;New Zealand;United States;New Zealand;NZ;catalogue.data.govt.nz;1
7294;10;2019;2019-11-14 16:24:58.817;0;URL465297;http://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1796;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;1
7293;10;2019;2019-11-14 16:24:55.447;0;URL465258;https://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au;CKAN;1796;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;2
6552;10;2019;2019-11-14 15:39:09.233;0;URL1806249;http://cataloguefr-moncton.opendata.arcgis.com;http://cataloguefr-moncton.opendata.arcgis.com;ARCGIS;2754;(not available);United States;United States of America;US;cataloguefr-moncton.opendata.arcgis.com;1
5946;10;2019;2019-11-14 15:01:32.103;0;URL5980163;https://cc-p-opendatadenmark.ckan.io;https://cc-p-opendatadenmark.ckan.io;CKAN;994;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;cc-p-opendatadenmark.ckan.io;1
7371;10;2019;2019-11-14 16:28:54.757;0;URL2831601;https://cdmx.opendatasoft.com;https://cdmx.opendatasoft.com/explore/;OPENDATASOFT;29;(not available);United States;United States of America;US;cdmx.opendatasoft.com;1
6553;10;2019;2019-11-14 15:39:11.797;0;URL1806253;http://ceap-nrcs.opendata.arcgis.com;http://ceap-nrcs.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;ceap-nrcs.opendata.arcgis.com;1
5602;10;2019;2019-11-14 14:40:13.593;0;URL4206510;https://census.data.commerce.gov;https://census.data.commerce.gov;SOCRATA;0;(not available);United States;United States of America;US;census.data.commerce.gov;1
5751;10;2019;2019-11-14 14:49:13.420;0;URL4925441;https://census2020.newhavenct.gov;https://census2020.newhavenct.gov;ARCGIS;2;(not available);United States;United States of America;US;census2020.newhavenct.gov;1
5750;10;2019;2019-11-14 14:49:10.757;0;URL4925439;http://census2020.newhavenct.gov;https://census2020.newhavenct.gov/;ARCGIS;2;(not available);United States;United States of America;US;census2020.newhavenct.gov;2
6554;10;2019;2019-11-14 15:39:15.100;0;URL1806254;http://central-sinfra.opendata.arcgis.com;http://central-sinfra.opendata.arcgis.com;ARCGIS;3;(not available);United States;United States of America;US;central-sinfra.opendata.arcgis.com;1
6160;10;2019;2019-11-14 15:14:52.937;0;URL7070975;https://www.chapelhillopendata.org:443;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);(not available);(not available);00;chapelhillopendata.org:443;1
6159;10;2019;2019-11-14 15:14:50.673;0;URL7070959;https://www.chapelhillopendata.org;https://www.chapelhillopendata.org/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;2
6158;10;2019;2019-11-14 15:14:48.363;0;URL7070958;http://www.chapelhillopendata.org;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;3
6163;10;2019;2019-11-14 15:15:05.913;0;URL7071921;https://www.chattadata.org;https://www.chattadata.org;SOCRATA;49;(not available);(not available);(not available);00;chattadata.org;1
5763;10;2019;2019-11-14 14:49:54.730;0;URL5060515;https://checkbook.ok.gov;https://checkbook.ok.gov;CKAN;320;(not available);United States;United States of America;US;checkbook.ok.gov;1
5576;10;2019;2019-11-14 14:38:48.950;0;URL4124056;https://chhs.data.ca.gov;https://data.chhs.ca.gov/;CKAN;357;(not available);United States;United States of America;US;chhs.data.ca.gov;1
6556;10;2019;2019-11-14 15:39:22.777;0;URL1806263;https://chicagosmartlighting-chicago.opendata.arcgis.com;https://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;1
6555;10;2019;2019-11-14 15:39:20.480;0;URL1806262;http://chicagosmartlighting-chicago.opendata.arcgis.com;http://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;2
6557;10;2019;2019-11-14 15:39:25.130;0;URL1806265;https://chordsmaps-cdphe.opendata.arcgis.com;https://chordsmaps-cdphe.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chordsmaps-cdphe.opendata.arcgis.com;1
5583;10;2019;2019-11-14 14:39:16.283;0;URL4180595;https://chronicdata.cdc.gov;https://chronicdata.cdc.gov;SOCRATA;114;(not available);United States;United States of America;US;chronicdata.cdc.gov;1
6558;10;2019;2019-11-14 15:39:28.227;0;URL1806266;http://chs-opendata-chsmaps.opendata.arcgis.com;http://chs-opendata-chsmaps.opendata.arcgis.com;ARCGIS;3;(not available);United States;United States of America;US;chs-opendata-chsmaps.opendata.arcgis.com;1
6559;10;2019;2019-11-14 15:39:31.740;0;URL1806267;http://cie-sigalcmzl.opendata.arcgis.com;http://cie-sigalcmzl.opendata.arcgis.com;ARCGIS;212;(not available);United States;United States of America;US;cie-sigalcmzl.opendata.arcgis.com;1
6560;10;2019;2019-11-14 15:39:35.020;0;URL1806270;https://city-oshawa.opendata.arcgis.com;https://city-oshawa.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;city-oshawa.opendata.arcgis.com;1
6561;10;2019;2019-11-14 15:39:38.397;0;URL1806271;https://city-salem.opendata.arcgis.com;https://city-salem.opendata.arcgis.com;ARCGIS;91;(not available);United States;United States of America;US;city-salem.opendata.arcgis.com;1
6562;10;2019;2019-11-14 15:39:41.530;0;URL1806273;http://city-tampa.opendata.arcgis.com;http://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;1
7372;10;2019;2019-11-14 16:28:57.123;0;URL2831605;https://cityofsalinas.opendatasoft.com;https://cityofsalinas.opendatasoft.com/pages/homepage/;OPENDATASOFT;110;(not available);United States;United States of America;US;cityofsalinas.opendatasoft.com;1
7322;10;2019;2019-11-14 16:26:26.380;0;URL1931708;http://www.civicdata.com;http://www.civicdata.com;CKAN;449;(not available);United States;United States of America;US;civicdata.com;1
5945;10;2019;2019-11-14 15:01:29.260;0;URL5980137;http://www.civicdata.io;http://www.civicdata.io;CKAN;449;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;civicdata.io;1
5914;10;2019;2019-11-14 14:59:37.340;0;URL731755;https://ck.govdata.gov.br;https://ck.govdata.gov.br;CKAN;29;Brazil;Brazil;Brazil;BR;ck.govdata.gov.br;1
5913;10;2019;2019-11-14 14:59:34.460;0;URL731754;http://ck.govdata.gov.br;https://ck.govdata.gov.br/;CKAN;29;Brazil;Brazil;Brazil;BR;ck.govdata.gov.br;2
6188;10;2019;2019-11-14 15:16:27.713;0;URL7097037;http://ckan-sobigdata.d4science.org;http://ckan-sobigdata.d4science.org;CKAN;200;(not available);Italy;Italy;IT;ckan-sobigdata.d4science.org;1
5265;10;2019;2019-11-14 14:20:40.863;0;URL88884;http://ckan.ciudaddemendoza.gov.ar;http://ckan.ciudaddemendoza.gov.ar;CKAN;29;Argentina;Argentina;Argentina;AR;ckan.ciudaddemendoza.gov.ar;1
6113;10;2019;2019-11-14 15:11:59.430;0;URL6766067;https://ckan.dataplatform.nl;https://ckan.dataplatform.nl;CKAN;2000;Netherlands;Netherlands;Netherlands;NL;ckan.dataplatform.nl;1
5355;10;2019;2019-11-14 14:26:15.227;0;URL3734796;http://ckan.gobex.es;http://ckan.juntaex.es/;CKAN;25;Spain;Spain;Spain;ES;ckan.gobex.es;1
