id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
1213;8;2019;2019-10-29 03:42:36.820;0;URL400577;http://agridata.tn;http://agridata.tn;CKAN;488;Tunisia;Tunisia;Tunisia;TN;agridata.tn;2
1343;8;2019;2019-10-29 03:51:50.500;0;URL460370;http://agroclima-murcia.opendata.arcgis.com;http://agroclima-murcia.opendata.arcgis.com;ARCGIS;55;(not available);United States;United States of America;US;agroclima-murcia.opendata.arcgis.com;1
1344;8;2019;2019-10-29 03:51:53.967;0;URL460371;http://ais-faa.opendata.arcgis.com;https://ais-faa.opendata.arcgis.com/;ARCGIS;67;(not available);United States;United States of America;US;ais-faa.opendata.arcgis.com;1
1345;8;2019;2019-10-29 03:51:57.140;0;URL460372;http://alcaldiadeguarne-guarne.opendata.arcgis.com;http://alcaldiadeguarne-guarne.opendata.arcgis.com;ARCGIS;40;(not available);United States;United States of America;US;alcaldiadeguarne-guarne.opendata.arcgis.com;1
2414;8;2019;2019-10-29 04:57:28.310;0;URL70933;https://amopen.amo.on.ca;https://amopen.amo.on.ca;SOCRATA;26;Canada;United States;Canada;CA;amopen.amo.on.ca;1
384;8;2019;2019-10-29 02:51:36.920;0;URL121031;https://analisis.datosabiertos.jcyl.es;https://analisis.datosabiertos.jcyl.es/pages/home/;OPENDATASOFT;103;Spain;Germany;Spain;ES;analisis.datosabiertos.jcyl.es;1
248;8;2019;2019-10-29 02:42:31.443;0;URL4965;http://andino.pilar.gov.ar;http://andino.pilar.gov.ar;CKAN;103;Argentina;Argentina;Argentina;AR;andino.pilar.gov.ar;1
668;8;2019;2019-10-29 03:06:42.777;0;URL175969;http://anrgeodata.vermont.gov;http://anrgeodata.vermont.gov;ARCGIS;186;(not available);United States;United States of America;US;anrgeodata.vermont.gov;1
394;8;2019;2019-10-29 02:52:22.317;0;URL134775;https://apd-data.albanyny.gov;https://apd-data.albanyny.gov;SOCRATA;17;(not available);United States;United States of America;US;apd-data.albanyny.gov;1
682;8;2019;2019-10-29 03:07:59.380;0;URL179288;http://www.apdkritis.gov.gr;http://www.apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;1
681;8;2019;2019-10-29 03:07:51.290;0;URL179287;http://apdkritis.gov.gr;http://apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;2
680;8;2019;2019-10-29 03:07:42.933;0;URL179286;https://www.apdkritis.gov.gr;https://www.apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;3
679;8;2019;2019-10-29 03:07:33.183;0;URL179285;https://apdkritis.gov.gr;https://apdkritis.gov.gr;DKAN;0;Greece;Greece;Greece;GR;apdkritis.gov.gr;4
2274;8;2019;2019-10-29 04:47:13.143;0;URL47487;https://api-agro.opendatasoft.com;https://api-agro.opendatasoft.com/pages/lancement-de-la-v2/;OPENDATASOFT;73;(not available);Ireland;Ireland;IE;api-agro.opendatasoft.com;1
770;8;2019;2019-10-29 03:13:45.193;0;URL230806;https://api-lab-trone-stif.opendata.stif.info;https://api-lab-trone-stif.opendata.stif.info/pages/api-test-temps-reel/;OPENDATASOFT;0;(not available);Ireland;Ireland;IE;api-lab-trone-stif.opendata.stif.info;1
1346;8;2019;2019-10-29 03:52:14.977;0;URL460375;http://arc-garc.opendata.arcgis.com;https://arc-garc.opendata.arcgis.com/;ARCGIS;20;(not available);United States;United States of America;US;arc-garc.opendata.arcgis.com;1
1347;8;2019;2019-10-29 03:52:17.453;0;URL460376;https://arctic-nga.opendata.arcgis.com;https://arctic-nga.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;arctic-nga.opendata.arcgis.com;1
1348;8;2019;2019-10-29 03:52:21.017;0;URL460377;http://atlas-acsqhc.opendata.arcgis.com;http://atlas-acsqhc.opendata.arcgis.com;ARCGIS;62;(not available);United States;United States of America;US;atlas-acsqhc.opendata.arcgis.com;1
1350;8;2019;2019-10-29 03:52:27.153;0;URL460379;https://atlas-dwr.opendata.arcgis.com;https://atlas-dwr.opendata.arcgis.com;ARCGIS;48;(not available);United States;United States of America;US;atlas-dwr.opendata.arcgis.com;1
1349;8;2019;2019-10-29 03:52:24.170;0;URL460378;http://atlas-dwr.opendata.arcgis.com;http://atlas-dwr.opendata.arcgis.com;ARCGIS;48;(not available);United States;United States of America;US;atlas-dwr.opendata.arcgis.com;2
1352;8;2019;2019-10-29 03:52:33.257;0;URL460382;http://auditor-fca.opendata.arcgis.com;http://auditor-fca.opendata.arcgis.com;ARCGIS;43;(not available);United States;United States of America;US;auditor-fca.opendata.arcgis.com;1
1351;8;2019;2019-10-29 03:52:30.213;0;URL460381;https://auditor-fca.opendata.arcgis.com;https://auditor-fca.opendata.arcgis.com;ARCGIS;43;(not available);United States;United States of America;US;auditor-fca.opendata.arcgis.com;2
2275;8;2019;2019-10-29 04:47:15.593;0;URL47488;https://australiademo.opendatasoft.com;https://australiademo.opendatasoft.com/pages/home/;OPENDATASOFT;25;(not available);United States;United States of America;US;australiademo.opendatasoft.com;1
35;8;2019;2019-10-29 02:30:01.917;0;URL125966;http://avoindata.ouka.fi;https://avoindata.ouka.fi/;CKAN;41;Finland;Finland;Finland;FI;avoindata.ouka.fi;1
34;8;2019;2019-10-29 02:29:58.673;0;URL125965;https://avoindata.ouka.fi;https://avoindata.ouka.fi;CKAN;41;Finland;Finland;Finland;FI;avoindata.ouka.fi;2
2338;8;2019;2019-10-29 04:51:14.253;0;URL47564;https://axego.my.opendatasoft.com;https://axego.my.opendatasoft.com/explore/;OPENDATASOFT;3;(not available);United States;United States of America;US;axego.my.opendatasoft.com;1
1353;8;2019;2019-10-29 03:52:37.727;0;URL460383;http://azgeo-azland.opendata.arcgis.com;http://azgeo-azland.opendata.arcgis.com;ARCGIS;29;(not available);United States;United States of America;US;azgeo-azland.opendata.arcgis.com;1
1354;8;2019;2019-10-29 03:52:41.217;0;URL460385;http://becq-dcrm.opendata.arcgis.com;http://becq-dcrm.opendata.arcgis.com;ARCGIS;38;(not available);United States;United States of America;US;becq-dcrm.opendata.arcgis.com;1
2433;8;2019;2019-10-29 04:58:34.330;0;URL74527;https://bellevue.data.socrata.com;https://bellevue.data.socrata.com;SOCRATA;22;(not available);United States;United States of America;US;bellevue.data.socrata.com;1
1355;8;2019;2019-10-29 03:52:44.567;0;URL460386;http://beta-adec.opendata.arcgis.com;http://beta-adec.opendata.arcgis.com;ARCGIS;7;(not available);United States;United States of America;US;beta-adec.opendata.arcgis.com;1
1357;8;2019;2019-10-29 03:52:52.057;0;URL460388;http://beta-gfw.opendata.arcgis.com;http://beta-gfw.opendata.arcgis.com;ARCGIS;133;(not available);United States;United States of America;US;beta-gfw.opendata.arcgis.com;1
1356;8;2019;2019-10-29 03:52:48.403;0;URL460387;https://beta-gfw.opendata.arcgis.com;https://beta-gfw.opendata.arcgis.com;ARCGIS;133;(not available);United States;United States of America;US;beta-gfw.opendata.arcgis.com;2
1358;8;2019;2019-10-29 03:52:56.073;0;URL460389;http://beta-lincolnne.opendata.arcgis.com;http://beta-lincolnne.opendata.arcgis.com;ARCGIS;109;(not available);United States;United States of America;US;beta-lincolnne.opendata.arcgis.com;1
447;8;2019;2019-10-29 02:54:57.463;0;URL141639;https://bis.data.commerce.gov;https://bis.data.commerce.gov;SOCRATA;0;(not available);United States;United States of America;US;bis.data.commerce.gov;1
1222;8;2019;2019-10-29 03:43:10.757;0;URL410750;http://bmckan.cpami.gov.tw;http://bmckan.cpami.gov.tw;CKAN;174;Taiwan;Taiwan;Taiwan, Province of China;TW;bmckan.cpami.gov.tw;1
2276;8;2019;2019-10-29 04:47:18.070;0;URL47489;https://bogota-laburbano.opendatasoft.com;https://bogota-laburbano.opendatasoft.com/pages/home/;OPENDATASOFT;211;(not available);United States;United States of America;US;bogota-laburbano.opendatasoft.com;1
2279;8;2019;2019-10-29 04:47:25.303;0;URL47492;https://boston.opendatasoft.com:443;https://boston.opendatasoft.com:443/page/home/;OPENDATASOFT;77;(not available);(not available);(not available);0;boston.opendatasoft.com:443;1
2278;8;2019;2019-10-29 04:47:22.997;0;URL47491;https://boston.opendatasoft.com;https://boston.opendatasoft.com/page/home/;OPENDATASOFT;77;(not available);United States;United States of America;US;boston.opendatasoft.com;2
2277;8;2019;2019-10-29 04:47:20.623;0;URL47490;http://boston.opendatasoft.com;https://boston.opendatasoft.com:443/page/home/;OPENDATASOFT;77;(not available);United States;United States of America;US;boston.opendatasoft.com;3
1359;8;2019;2019-10-29 03:52:59.307;0;URL460391;http://bostonopendata-boston.opendata.arcgis.com;http://bostonopendata-boston.opendata.arcgis.com;ARCGIS;78;(not available);United States;United States of America;US;bostonopendata-boston.opendata.arcgis.com;1
747;8;2019;2019-10-29 03:12:25.567;0;URL13854;http://bot.goiania.go.gov.br;http://bot.goiania.go.gov.br;CKAN;28;Brazil;Brazil;Brazil;BR;bot.goiania.go.gov.br;1
2280;8;2019;2019-10-29 04:47:28.060;0;URL47493;https://bpce.opendatasoft.com;https://bpce.opendatasoft.com/pages/home/;OPENDATASOFT;116;(not available);France;France;FR;bpce.opendatasoft.com;1
2283;8;2019;2019-10-29 04:47:36.350;0;URL47496;https://breizh-sba.opendatasoft.com:443;https://breizh-sba.opendatasoft.com:443/page/home/;OPENDATASOFT;14;(not available);(not available);(not available);0;breizh-sba.opendatasoft.com:443;1
2282;8;2019;2019-10-29 04:47:33.730;0;URL47495;https://breizh-sba.opendatasoft.com;https://breizh-sba.opendatasoft.com/page/home/;OPENDATASOFT;14;(not available);Ireland;Ireland;IE;breizh-sba.opendatasoft.com;2
2281;8;2019;2019-10-29 04:47:31.030;0;URL47494;http://breizh-sba.opendatasoft.com;https://breizh-sba.opendatasoft.com:443/page/home/;OPENDATASOFT;14;(not available);Ireland;Ireland;IE;breizh-sba.opendatasoft.com;3
2284;8;2019;2019-10-29 04:47:39.080;0;URL47497;https://bristol.opendatasoft.com;https://bristol.opendatasoft.com/pages/homepage/;OPENDATASOFT;168;(not available);Germany;Germany;DE;bristol.opendatasoft.com;1
2285;8;2019;2019-10-29 04:47:41.790;0;URL47498;https://bruxellesdata.opendatasoft.com;https://bruxellesdata.opendatasoft.com/page/home/;OPENDATASOFT;548;(not available);Ireland;Ireland;IE;bruxellesdata.opendatasoft.com;1
1085;8;2019;2019-10-29 03:34:02.593;0;URL344543;http://buildingamerica.openei.org;http://buildingamerica.openei.org;CKAN;1047;(not available);United States;United States of America;US;buildingamerica.openei.org;1
423;8;2019;2019-10-29 02:53:48.170;0;URL139324;https://bythenumbers.sco.ca.gov;https://bythenumbers.sco.ca.gov;SOCRATA;43;(not available);United States;United States of America;US;bythenumbers.sco.ca.gov;1
1360;8;2019;2019-10-29 03:53:03.123;0;URL460394;https://canterburymaps-ecan.opendata.arcgis.com;https://canterburymaps-ecan.opendata.arcgis.com;ARCGIS;409;(not available);United States;United States of America;US;canterburymaps-ecan.opendata.arcgis.com;1
2286;8;2019;2019-10-29 04:47:44.253;0;URL47499;https://cap-collectif.opendatasoft.com;https://cap-collectif.opendatasoft.com/pages/home/;OPENDATASOFT;38;(not available);United States;United States of America;US;cap-collectif.opendatasoft.com;1
1361;8;2019;2019-10-29 03:53:07.630;0;URL460395;http://carpe-worldresources.opendata.arcgis.com;http://carpe-worldresources.opendata.arcgis.com;ARCGIS;279;(not available);United States;United States of America;US;carpe-worldresources.opendata.arcgis.com;1
1363;8;2019;2019-10-29 03:53:12.367;0;URL460397;https://carreragalban-asociaciongalban.opendata.arcgis.com;https://carreragalban-asociaciongalban.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;carreragalban-asociaciongalban.opendata.arcgis.com;1
1362;8;2019;2019-10-29 03:53:09.993;0;URL460396;http://carreragalban-asociaciongalban.opendata.arcgis.com;http://carreragalban-asociaciongalban.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;carreragalban-asociaciongalban.opendata.arcgis.com;2
1364;8;2019;2019-10-29 03:53:15.523;0;URL460398;http://cassini-apur.opendata.arcgis.com;http://cassini-apur.opendata.arcgis.com;ARCGIS;33;(not available);United States;United States of America;US;cassini-apur.opendata.arcgis.com;1
466;8;2019;2019-10-29 02:55:59.547;0;URL142256;http://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251694;(not available);United States;United States of America;US;catalog.data.gov;1
465;8;2019;2019-10-29 02:55:56.777;0;URL142255;https://catalog.data.gov;https://catalog.data.gov/dataset;CKAN;251694;(not available);United States;United States of America;US;catalog.data.gov;2
1215;8;2019;2019-10-29 03:42:43.680;0;URL400705;http://catalog.industrie.gov.tn;http://catalog.industrie.gov.tn;CKAN;232;Tunisia;Tunisia;Tunisia;TN;catalog.industrie.gov.tn;1
217;8;2019;2019-10-29 02:40:29.650;0;URL2784;https://catalogo.datos.gba.gob.ar;https://catalogo.datos.gba.gob.ar;CKAN;65;Argentina;Argentina;Argentina;AR;catalogo.datos.gba.gob.ar;1
359;8;2019;2019-10-29 02:50:00.820;0;URL117707;http://catalogo.datosabiertos.gob.ec;http://catalogo.datosabiertos.gob.ec;CKAN;128;Ecuador;Ecuador;Ecuador;EC;catalogo.datosabiertos.gob.ec;1
1020;8;2019;2019-10-29 03:29:19.800;0;URL29459;http://catalogo.governoaberto.sp.gov.br;http://catalogo.governoaberto.sp.gov.br;CKAN;482;Brazil;Brazil;Brazil;BR;catalogo.governoaberto.sp.gov.br;1
1331;8;2019;2019-10-29 03:51:11.337;0;URL446797;https://www.catalogodatos.gub.uy;https://www.catalogodatos.gub.uy;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;1
1330;8;2019;2019-10-29 03:51:07.590;0;URL446796;https://catalogodatos.gub.uy;https://catalogodatos.gub.uy;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;2
1329;8;2019;2019-10-29 03:51:04.030;0;URL446795;http://catalogodatos.gub.uy;https://catalogodatos.gub.uy/;CKAN;2189;Uruguay;Uruguay;Uruguay;UY;catalogodatos.gub.uy;3
1019;8;2019;2019-10-29 03:29:15.233;0;URL28879;http://www.catalogodesistemas.sp.gov.br;http://www.catalogodesistemas.sp.gov.br;CKAN;482;Brazil;Brazil;Brazil;BR;catalogodesistemas.sp.gov.br;1
1365;8;2019;2019-10-29 03:53:19.090;0;URL460399;http://catalogue-fr-saintjohn.opendata.arcgis.com;http://catalogue-fr-saintjohn.opendata.arcgis.com;ARCGIS;588;(not available);United States;United States of America;US;catalogue-fr-saintjohn.opendata.arcgis.com;1
1366;8;2019;2019-10-29 03:53:22.323;0;URL460400;http://catalogue-hrm.opendata.arcgis.com;http://catalogue-hrm.opendata.arcgis.com;ARCGIS;86;(not available);United States;United States of America;US;catalogue-hrm.opendata.arcgis.com;1
1367;8;2019;2019-10-29 03:53:27.050;0;URL460401;http://catalogue-moncton.opendata.arcgis.com;http://catalogue-moncton.opendata.arcgis.com;ARCGIS;2721;(not available);United States;United States of America;US;catalogue-moncton.opendata.arcgis.com;1
1368;8;2019;2019-10-29 03:53:30.903;0;URL460402;http://catalogue-saintjohn.opendata.arcgis.com;http://catalogue-saintjohn.opendata.arcgis.com;ARCGIS;588;(not available);United States;United States of America;US;catalogue-saintjohn.opendata.arcgis.com;1
2202;8;2019;2019-10-29 04:43:21.680;0;URL477521;http://catalogue.beta.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1793;Australia;Australia;Australia;AU;catalogue.beta.data.wa.gov.au;1
1278;8;2019;2019-10-29 03:48:05.650;0;URL39694;http://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2938;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;1
1277;8;2019;2019-10-29 03:48:02.877;0;URL39693;https://catalogue.data.gov.bc.ca;https://catalogue.data.gov.bc.ca/dataset?download_audience=Public;CKAN;2938;Canada;Canada;Canada;CA;catalogue.data.gov.bc.ca;2
944;8;2019;2019-10-29 03:24:57.833;0;URL301167;https://catalogue.data.govt.nz:443;https://catalogue.data.govt.nz/dataset;CKAN;8505;(not available);(not available);(not available);0;catalogue.data.govt.nz:443;1
943;8;2019;2019-10-29 03:24:55.047;0;URL301166;http://catalogue.data.govt.nz;https://catalogue.data.govt.nz/dataset;CKAN;8505;New Zealand;United States;New Zealand;NZ;catalogue.data.govt.nz;2
942;8;2019;2019-10-29 03:24:51.527;0;URL301165;https://catalogue.data.govt.nz;https://catalogue.data.govt.nz/dataset;CKAN;8505;New Zealand;United States;New Zealand;NZ;catalogue.data.govt.nz;3
2204;8;2019;2019-10-29 04:43:28.750;0;URL477523;http://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1793;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;1
2203;8;2019;2019-10-29 04:43:25.020;0;URL477522;https://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au;CKAN;1793;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;2
774;8;2019;2019-10-29 03:13:56.343;0;URL231437;https://cc-p-opendatadenmark.ckan.io;https://cc-p-opendatadenmark.ckan.io;CKAN;1000;British Indian Ocean Territory;United Kingdom;British Indian Ocean Territory;IO;cc-p-opendatadenmark.ckan.io;1
773;8;2019;2019-10-29 03:13:53.603;0;URL231436;http://cc-p-opendatadenmark.ckan.io;https://cc-p-opendatadenmark.ckan.io/;CKAN;1000;British Indian Ocean Territory;United Kingdom;British Indian Ocean Territory;IO;cc-p-opendatadenmark.ckan.io;2
1369;8;2019;2019-10-29 03:53:34.010;0;URL460403;http://ccgbcodni-cbcni.opendata.arcgis.com;http://ccgbcodni-cbcni.opendata.arcgis.com;ARCGIS;46;(not available);United States;United States of America;US;ccgbcodni-cbcni.opendata.arcgis.com;1
1370;8;2019;2019-10-29 03:53:36.690;0;URL460404;http://ceap-nrcs.opendata.arcgis.com;http://ceap-nrcs.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;ceap-nrcs.opendata.arcgis.com;1
449;8;2019;2019-10-29 02:55:06.163;0;URL141641;https://census.data.commerce.gov;https://census.data.commerce.gov;SOCRATA;0;(not available);(not available);(not available);0;census.data.commerce.gov;1
448;8;2019;2019-10-29 02:55:01.890;0;URL141640;http://census.data.commerce.gov;https://census.data.commerce.gov/;SOCRATA;0;(not available);United States;United States of America;US;census.data.commerce.gov;2
600;8;2019;2019-10-29 03:03:11.120;0;URL160684;https://census2020.newhavenct.gov;https://census2020.newhavenct.gov;ARCGIS;2;(not available);United States;United States of America;US;census2020.newhavenct.gov;1
1371;8;2019;2019-10-29 03:53:40.020;0;URL460405;http://central-sinfra.opendata.arcgis.com;http://central-sinfra.opendata.arcgis.com;ARCGIS;4;(not available);United States;United States of America;US;central-sinfra.opendata.arcgis.com;1
2222;8;2019;2019-10-29 04:44:29.677;0;URL492096;http://chapelhillopendata.com;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.com;1
965;8;2019;2019-10-29 03:26:09.153;0;URL312603;https://www.chapelhillopendata.org:443;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);(not available);(not available);0;chapelhillopendata.org:443;1
964;8;2019;2019-10-29 03:26:06.827;0;URL312602;https://www.chapelhillopendata.org;https://www.chapelhillopendata.org/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;2
963;8;2019;2019-10-29 03:26:04.347;0;URL312601;http://www.chapelhillopendata.org;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;3
969;8;2019;2019-10-29 03:26:20.810;0;URL312721;https://www.chattadata.org;https://www.chattadata.org;SOCRATA;52;(not available);United States;United States of America;US;chattadata.org;1
968;8;2019;2019-10-29 03:26:18.367;0;URL312720;http://www.chattadata.org;https://www.chattadata.org/;SOCRATA;52;(not available);United States;United States of America;US;chattadata.org;2
418;8;2019;2019-10-29 02:53:34.483;0;URL138522;https://chhs.data.ca.gov;https://data.chhs.ca.gov/;CKAN;358;(not available);United States;United States of America;US;chhs.data.ca.gov;1
1372;8;2019;2019-10-29 03:53:45.177;0;URL460408;http://chicagosmartlighting-chicago.opendata.arcgis.com;http://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;United States of America;US;chicagosmartlighting-chicago.opendata.arcgis.com;1
429;8;2019;2019-10-29 02:54:03.897;0;URL140356;http://chronicdata.cdc.gov;https://chronicdata.cdc.gov/;SOCRATA;114;(not available);United States;United States of America;US;chronicdata.cdc.gov;1
428;8;2019;2019-10-29 02:54:01.577;0;URL140355;https://chronicdata.cdc.gov;https://chronicdata.cdc.gov;SOCRATA;114;(not available);United States;United States of America;US;chronicdata.cdc.gov;2
1373;8;2019;2019-10-29 03:53:48.353;0;URL460409;http://chs-opendata-chsmaps.opendata.arcgis.com;http://chs-opendata-chsmaps.opendata.arcgis.com;ARCGIS;1;(not available);United States;United States of America;US;chs-opendata-chsmaps.opendata.arcgis.com;1
1374;8;2019;2019-10-29 03:53:51.727;0;URL460410;http://cie-sigalcmzl.opendata.arcgis.com;http://cie-sigalcmzl.opendata.arcgis.com;ARCGIS;212;(not available);United States;United States of America;US;cie-sigalcmzl.opendata.arcgis.com;1
1376;8;2019;2019-10-29 03:53:58.487;0;URL460412;http://city-oshawa.opendata.arcgis.com;http://city-oshawa.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;city-oshawa.opendata.arcgis.com;1
1375;8;2019;2019-10-29 03:53:55.310;0;URL460411;https://city-oshawa.opendata.arcgis.com;https://city-oshawa.opendata.arcgis.com;ARCGIS;20;(not available);United States;United States of America;US;city-oshawa.opendata.arcgis.com;2
1377;8;2019;2019-10-29 03:54:01.723;0;URL460413;https://city-salem.opendata.arcgis.com;https://city-salem.opendata.arcgis.com;ARCGIS;91;(not available);United States;United States of America;US;city-salem.opendata.arcgis.com;1
1379;8;2019;2019-10-29 03:54:08.163;0;URL460415;http://city-tampa.opendata.arcgis.com;http://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;1
1378;8;2019;2019-10-29 03:54:04.913;0;URL460414;https://city-tampa.opendata.arcgis.com;https://city-tampa.opendata.arcgis.com;ARCGIS;96;(not available);United States;United States of America;US;city-tampa.opendata.arcgis.com;2
2287;8;2019;2019-10-29 04:47:46.797;0;URL47501;https://cityofsalinas.opendatasoft.com;https://cityofsalinas.opendatasoft.com/pages/homepage/;OPENDATASOFT;108;(not available);United States;United States of America;US;cityofsalinas.opendatasoft.com;1
2228;8;2019;2019-10-29 04:44:47.683;0;URL493164;http://www.civicdata.com;http://www.civicdata.com;CKAN;445;(not available);United States;United States of America;US;civicdata.com;1
772;8;2019;2019-10-29 03:13:50.623;0;URL231435;http://www.civicdata.io;http://www.civicdata.io;CKAN;445;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;civicdata.io;1
771;8;2019;2019-10-29 03:13:48.063;0;URL231434;http://civicdata.io;http://www.civicdata.io/;CKAN;445;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;civicdata.io;2
749;8;2019;2019-10-29 03:12:33.467;0;URL14315;http://ck.govdata.gov.br;https://ck.govdata.gov.br/;CKAN;29;Brazil;Brazil;Brazil;BR;ck.govdata.gov.br;1
748;8;2019;2019-10-29 03:12:29.527;0;URL14314;https://ck.govdata.gov.br;https://ck.govdata.gov.br;CKAN;29;Brazil;Brazil;Brazil;BR;ck.govdata.gov.br;2
997;8;2019;2019-10-29 03:27:46.630;0;URL315398;https://ckan-sobigdata.d4science.org;https://ckan-sobigdata.d4science.org;CKAN;200;(not available);Italy;Italy;IT;ckan-sobigdata.d4science.org;1
996;8;2019;2019-10-29 03:27:43.267;0;URL315397;http://ckan-sobigdata.d4science.org;http://ckan-sobigdata.d4science.org;CKAN;200;(not available);Italy;Italy;IT;ckan-sobigdata.d4science.org;2
241;8;2019;2019-10-29 02:42:05.900;0;URL3291;http://ckan.ciudaddemendoza.gov.ar;http://ckan.ciudaddemendoza.gov.ar;CKAN;29;Argentina;Argentina;Argentina;AR;ckan.ciudaddemendoza.gov.ar;1
926;8;2019;2019-10-29 03:23:56.420;0;URL288270;https://ckan.dataplatform.nl;https://ckan.dataplatform.nl;CKAN;1998;Netherlands;Netherlands;Netherlands;NL;ckan.dataplatform.nl;1
